licenseNumber,licenseType,licenseStatus,businessDbaName,businessLegalName,premiseCounty,issueDate,expirationDate,licenseTerm,licenseDesignation,businessOwnerName,businessEmail,businessPhone,activity,licenseStatusDate,businessStructure
CCL21-0006071,Cultivation -  Small Outdoor,Active,Data Not Available,"Artemis Farms, LLC",Lake,6/28/2022 0:00,6/28/2024 0:00,Annual,Adult-Use,"Autumn Karcey, Barbara Semple, Kathy Leventhal, Sjoerd Broeks",Data Not Available,(530) 379-8588,Data Not Available,7/19/2023 0:00,Limited Liability Company
CCL21-0006072,Cultivation -  Small Outdoor,Active,Data Not Available,"Artemis Farms, LLC",Lake,6/28/2022 0:00,6/28/2024 0:00,Annual,Adult-Use,"Autumn Karcey, Barbara Semple, Kathy Leventhal, Sjoerd Broeks",Data Not Available,(530) 379-8588,Data Not Available,7/19/2023 0:00,Limited Liability Company
CCL21-0006073,Cultivation -  Small Outdoor,Active,Data Not Available,"Artemis Farms, LLC",Lake,6/28/2022 0:00,6/28/2024 0:00,Annual,Adult-Use,"Autumn Karcey, Barbara Semple, Kathy Leventhal, Sjoerd Broeks",Data Not Available,(530) 379-8588,Data Not Available,7/19/2023 0:00,Limited Liability Company
CCL21-0006074,Cultivation -  Small Outdoor,Active,Data Not Available,"Artemis Farms, LLC",Lake,6/28/2022 0:00,6/28/2024 0:00,Annual,Adult-Use,"Autumn Karcey, Barbara Semple, Kathy Leventhal, Sjoerd Broeks",Data Not Available,(530) 379-8588,Data Not Available,7/19/2023 0:00,Limited Liability Company
CCL21-0006075,Cultivation -  Small Outdoor,Active,Data Not Available,"Artemis Farms, LLC",Lake,6/28/2022 0:00,6/28/2024 0:00,Annual,Adult-Use,"Autumn Karcey, Barbara Semple, Kathy Leventhal, Sjoerd Broeks",Data Not Available,(530) 379-8588,Data Not Available,7/19/2023 0:00,Limited Liability Company
CCL21-0006076,Cultivation -  Small Outdoor,Active,Data Not Available,"Artemis Farms, LLC",Lake,6/28/2022 0:00,6/28/2024 0:00,Annual,Adult-Use,"Autumn Karcey, Barbara Semple, Kathy Leventhal, Sjoerd Broeks",Data Not Available,(530) 379-8588,Data Not Available,7/19/2023 0:00,Limited Liability Company
CCL21-0006078,Cultivation -  Specialty Indoor,Active,Data Not Available,Stay Organic LLC,Contra Costa,8/9/2022 0:00,8/9/2024 0:00,Annual,Adult-Use,Yan Yue,Data Not Available,(415) 990-4706,Data Not Available,7/20/2023 0:00,Limited Liability Company
CCL21-0006085,Cultivation -  Medium Indoor,Active,Data Not Available,L & L CAPITAL PROPERTY MANAGEMENT LLC,Alameda,8/24/2022 0:00,8/24/2024 0:00,Provisional,Medicinal,Yangcheng Li,Data Not Available,(510) 837-8237,Data Not Available,8/9/2023 0:00,Limited Liability Company
CCL21-0006110,Cultivation -  Small Indoor,Active,Data Not Available,"5LBS, Inc",Alameda,9/30/2022 0:00,9/30/2024 0:00,Provisional,Adult-Use,"Mark Simonian, Michael Simonian, Nicholas Santori, Sean Burgess, Vinayak Shastry",Data Not Available,(510) 557-4110,Data Not Available,9/20/2023 0:00,Corporation
CCL21-0006111,Cultivation -  Small Mixed-Light Tier 1,Active,Data Not Available,AYR LLC,Riverside,9/19/2022 0:00,9/19/2024 0:00,Annual,Adult-Use,"Caitlin Maguire, Stephen Kim",Data Not Available,(707) 291-8446,Data Not Available,9/18/2023 0:00,Limited Liability Company
CCL21-0006122,Cultivation -  Small Outdoor,Active,Data Not Available,"BDZ, Inc.",Santa Barbara,4/18/2023 0:00,4/18/2024 0:00,Annual,Adult-Use,Patricia Meek,Data Not Available,(530) 802-6552,Data Not Available,4/18/2023 0:00,Corporation
CCL21-0006123,Cultivation -  Small Outdoor,Active,Data Not Available,"BDZ, Inc.",Santa Barbara,4/18/2023 0:00,4/18/2024 0:00,Annual,Adult-Use,Patricia Meek,Data Not Available,(530) 802-6552,Data Not Available,4/18/2023 0:00,Corporation
CCL21-0006124,Cultivation -  Small Outdoor,Active,Data Not Available,"BDZ, Inc.",Santa Barbara,4/18/2023 0:00,4/18/2024 0:00,Annual,Adult-Use,Patricia Meek,Data Not Available,(530) 802-6552,Data Not Available,4/18/2023 0:00,Corporation
CCL21-0006125,Cultivation -  Small Outdoor,Active,Data Not Available,"BDZ, Inc.",Santa Barbara,4/18/2023 0:00,4/18/2024 0:00,Annual,Adult-Use,Patricia Meek,Data Not Available,(530) 802-6552,Data Not Available,4/18/2023 0:00,Corporation
CCL21-0006126,Cultivation -  Small Outdoor,Active,Data Not Available,"BDZ, Inc.",Santa Barbara,4/18/2023 0:00,4/18/2024 0:00,Annual,Adult-Use,Patricia Meek,Data Not Available,(530) 802-6552,Data Not Available,4/18/2023 0:00,Corporation
CCL21-0006128,Cultivation -  Nursery,Active,Data Not Available,"BDZ, Inc.",Santa Barbara,7/20/2022 0:00,7/20/2024 0:00,Annual,Adult-Use,Patricia Meek,Data Not Available,(530) 802-6552,Data Not Available,7/20/2023 0:00,Corporation
CCL21-0006129,Cultivation -  Small Outdoor,Active,Data Not Available,"BDZ, Inc.",Santa Barbara,4/18/2023 0:00,4/18/2024 0:00,Annual,Adult-Use,Patricia Meek,Data Not Available,(530) 802-6552,Data Not Available,4/18/2023 0:00,Corporation
CCL21-0006130,Cultivation -  Small Outdoor,Active,Data Not Available,"BDZ, Inc.",Santa Barbara,4/18/2023 0:00,4/18/2024 0:00,Annual,Adult-Use,Patricia Meek,Data Not Available,(530) 802-6552,Data Not Available,4/18/2023 0:00,Corporation
CCL21-0006131,Cultivation -  Small Outdoor,Active,Data Not Available,"BDZ, Inc.",Santa Barbara,4/18/2023 0:00,4/18/2024 0:00,Annual,Adult-Use,Patricia Meek,Data Not Available,(530) 802-6552,Data Not Available,4/18/2023 0:00,Corporation
CCL21-0006133,Cultivation -  Small Outdoor,Active,Data Not Available,"BDZ, Inc.",Santa Barbara,4/18/2023 0:00,4/18/2024 0:00,Annual,Adult-Use,Patricia Meek,Data Not Available,(530) 802-6552,Data Not Available,4/18/2023 0:00,Corporation
CCL21-0006134,Cultivation -  Small Outdoor,Active,Data Not Available,"BDZ, Inc.",Santa Barbara,4/18/2023 0:00,4/18/2024 0:00,Annual,Adult-Use,Patricia Meek,Data Not Available,(530) 802-6552,Data Not Available,4/18/2023 0:00,Corporation
CCL21-0006135,Cultivation -  Small Outdoor,Active,Data Not Available,"BDZ, Inc.",Santa Barbara,4/18/2023 0:00,4/18/2024 0:00,Annual,Adult-Use,Patricia Meek,Data Not Available,(530) 802-6552,Data Not Available,4/18/2023 0:00,Corporation
CCL21-0006138,Cultivation -  Small Outdoor,Active,Data Not Available,"BDZ, Inc.",Santa Barbara,4/18/2023 0:00,4/18/2024 0:00,Annual,Adult-Use,Patricia Meek,Data Not Available,(530) 802-6552,Data Not Available,4/18/2023 0:00,Corporation
CCL21-0006139,Cultivation -  Small Outdoor,Active,Data Not Available,"BDZ, Inc.",Santa Barbara,4/18/2023 0:00,4/18/2024 0:00,Annual,Adult-Use,Patricia Meek,Data Not Available,(530) 802-6552,Data Not Available,4/18/2023 0:00,Corporation
CCL21-0006141,Cultivation -  Small Outdoor,Active,Data Not Available,"BDZ, Inc.",Santa Barbara,4/18/2023 0:00,4/18/2024 0:00,Annual,Adult-Use,Patricia Meek,Data Not Available,(530) 802-6552,Data Not Available,4/18/2023 0:00,Corporation
CCL21-0006142,Cultivation -  Medium Indoor,Expired,Data Not Available,"Organic Growth Ventures, Inc.",Orange,8/23/2022 0:00,8/23/2023 0:00,Provisional,Adult-Use,"Christopher Bona, Greg Glogow, Michael Basso",Data Not Available,(949) 314-5340,Data Not Available,9/22/2023 0:00,Corporation
CCL21-0006144,Cultivation -  Medium Outdoor,Active,Data Not Available,"BDZ, Inc.",Santa Barbara,7/20/2022 0:00,9/14/2024 0:00,Annual,Adult-Use,Patricia Meek,Data Not Available,(530) 802-6552,Data Not Available,7/20/2023 0:00,Corporation
CCL21-0006144-HIST001,Cultivation -  Small Outdoor,Not in Operation,Data Not Available,"BDZ, Inc.",Santa Barbara,9/14/2023 0:00,7/20/2024 0:00,Annual,Adult-Use,Patricia Meek,Data Not Available,(530) 802-6552,Data Not Available,9/14/2023 0:00,Corporation
CCL21-0006148,Cultivation -  Small Outdoor,Canceled,Data Not Available,"BDZ, Inc.",Santa Barbara,7/20/2022 0:00,7/20/2024 0:00,Annual,Adult-Use,Patricia Meek,Data Not Available,(530) 802-6552,Data Not Available,9/14/2023 0:00,Corporation
CCL21-0006173,Cultivation -  Small Outdoor,Canceled,Data Not Available,"BDZ, Inc.",Santa Barbara,7/20/2022 0:00,7/20/2024 0:00,Annual,Adult-Use,Patricia Meek,Data Not Available,(530) 802-6552,Data Not Available,9/14/2023 0:00,Corporation
CCL21-0006174,Cultivation -  Small Outdoor,Canceled,Data Not Available,"BDZ, Inc.",Santa Barbara,7/20/2022 0:00,7/20/2024 0:00,Annual,Adult-Use,Patricia Meek,Data Not Available,(530) 802-6552,Data Not Available,9/14/2023 0:00,Corporation
CCL21-0006175,Cultivation -  Small Outdoor,Canceled,Data Not Available,"BDZ, Inc.",Santa Barbara,7/20/2022 0:00,7/20/2024 0:00,Annual,Adult-Use,Patricia Meek,Data Not Available,(530) 802-6552,Data Not Available,9/14/2023 0:00,Corporation
CCL21-0006176,Cultivation -  Medium Outdoor,Active,Data Not Available,"BDZ, Inc.",Santa Barbara,7/20/2022 0:00,9/14/2024 0:00,Annual,Adult-Use,Patricia Meek,Data Not Available,(530) 802-6552,Data Not Available,7/20/2023 0:00,Corporation
CCL21-0006176-HIST001,Cultivation -  Small Outdoor,Not in Operation,Data Not Available,"BDZ, Inc.",Santa Barbara,9/14/2023 0:00,7/20/2024 0:00,Annual,Adult-Use,Patricia Meek,Data Not Available,(530) 802-6552,Data Not Available,9/14/2023 0:00,Corporation
CCL21-0006177,Cultivation -  Nursery,Active,Data Not Available,SNA Susan LLC,Orange,4/27/2023 0:00,4/27/2024 0:00,Annual,Adult-Use,"Dawn Williams, Tony Huang",Data Not Available,(949) 783-8868,Data Not Available,4/27/2023 0:00,Limited Liability Company
CCL21-0006178,Cultivation -  Small Outdoor,Canceled,Data Not Available,"BDZ, Inc.",Santa Barbara,7/20/2022 0:00,7/20/2024 0:00,Annual,Adult-Use,Patricia Meek,Data Not Available,(530) 802-6552,Data Not Available,9/14/2023 0:00,Corporation
CCL21-0006179,Cultivation -  Small Outdoor,Canceled,Data Not Available,"BDZ, Inc.",Santa Barbara,7/20/2022 0:00,7/20/2024 0:00,Annual,Adult-Use,Patricia Meek,Data Not Available,(530) 802-6552,Data Not Available,9/14/2023 0:00,Corporation
CCL21-0006180,Cultivation -  Small Outdoor,Canceled,Data Not Available,"BDZ, Inc.",Santa Barbara,7/20/2022 0:00,7/20/2024 0:00,Annual,Adult-Use,Patricia Meek,Data Not Available,(530) 802-6552,Data Not Available,9/14/2023 0:00,Corporation
CCL21-0006181,Cultivation -  Medium Outdoor,Active,Data Not Available,"BDZ, Inc.",Santa Barbara,7/20/2022 0:00,9/14/2024 0:00,Annual,Adult-Use,Patricia Meek,Data Not Available,(530) 802-6552,Data Not Available,7/20/2023 0:00,Corporation
CCL21-0006181-HIST001,Cultivation -  Small Outdoor,Not in Operation,Data Not Available,"BDZ, Inc.",Santa Barbara,9/14/2023 0:00,7/20/2024 0:00,Annual,Adult-Use,Patricia Meek,Data Not Available,(530) 802-6552,Data Not Available,9/14/2023 0:00,Corporation
CCL21-0006182,Cultivation -  Small Outdoor,Canceled,Data Not Available,"BDZ, Inc.",Santa Barbara,7/20/2022 0:00,7/20/2024 0:00,Annual,Adult-Use,Patricia Meek,Data Not Available,(530) 802-6552,Data Not Available,9/14/2023 0:00,Corporation
CCL21-0006183,Cultivation -  Small Outdoor,Canceled,Data Not Available,"BDZ, Inc.",Santa Barbara,7/20/2022 0:00,7/20/2024 0:00,Annual,Adult-Use,Patricia Meek,Data Not Available,(530) 802-6552,Data Not Available,9/14/2023 0:00,Corporation
CCL21-0006184,Cultivation -  Small Outdoor,Canceled,Data Not Available,"BDZ, Inc.",Santa Barbara,7/20/2022 0:00,7/20/2024 0:00,Annual,Adult-Use,Patricia Meek,Data Not Available,(530) 802-6552,Data Not Available,9/14/2023 0:00,Corporation
CCL21-0006185,Cultivation -  Medium Outdoor,Active,Data Not Available,"BDZ, Inc.",Santa Barbara,7/20/2022 0:00,9/14/2024 0:00,Annual,Adult-Use,Patricia Meek,Data Not Available,(530) 802-6552,Data Not Available,7/20/2023 0:00,Corporation
CCL21-0006185-HIST001,Cultivation -  Small Outdoor,Not in Operation,Data Not Available,"BDZ, Inc.",Santa Barbara,9/14/2023 0:00,7/20/2024 0:00,Annual,Adult-Use,Patricia Meek,Data Not Available,(530) 802-6552,Data Not Available,9/14/2023 0:00,Corporation
CCL21-0006186,Cultivation -  Small Outdoor,Canceled,Data Not Available,"BDZ, Inc.",Santa Barbara,7/20/2022 0:00,7/20/2024 0:00,Annual,Adult-Use,Patricia Meek,Data Not Available,(530) 802-6552,Data Not Available,9/14/2023 0:00,Corporation
CCL21-0006187,Cultivation -  Small Outdoor,Canceled,Data Not Available,"BDZ, Inc.",Santa Barbara,7/20/2022 0:00,7/20/2024 0:00,Annual,Adult-Use,Patricia Meek,Data Not Available,(530) 802-6552,Data Not Available,9/14/2023 0:00,Corporation
CCL21-0006189,Cultivation -  Small Outdoor,Canceled,Data Not Available,"BDZ, Inc.",Santa Barbara,7/20/2022 0:00,7/20/2024 0:00,Annual,Adult-Use,Patricia Meek,Data Not Available,(530) 802-6552,Data Not Available,9/14/2023 0:00,Corporation
CCL21-0006190,Cultivation -  Medium Outdoor,Active,Data Not Available,"BDZ, Inc.",Santa Barbara,9/20/2022 0:00,9/18/2024 0:00,Annual,Adult-Use,Patricia Meek,Data Not Available,(530) 802-6552,Data Not Available,12/6/2023 0:00,Corporation
CCL21-0006190-HIST001,Cultivation -  Small Outdoor,Expired,Data Not Available,"BDZ, Inc.",Santa Barbara,9/18/2023 0:00,9/20/2023 0:00,Annual,Adult-Use,Patricia Meek,Data Not Available,(530) 802-6552,Data Not Available,10/20/2023 0:00,Corporation
CCL21-0006191,Cultivation -  Small Outdoor,Canceled,Data Not Available,"BDZ, Inc.",Santa Barbara,9/20/2022 0:00,9/20/2023 0:00,Annual,Adult-Use,Patricia Meek,Data Not Available,(530) 802-6552,Data Not Available,9/18/2023 0:00,Corporation
CCL21-0006192,Cultivation -  Small Outdoor,Canceled,Data Not Available,"BDZ, Inc.",Santa Barbara,9/20/2022 0:00,9/20/2023 0:00,Annual,Adult-Use,Patricia Meek,Data Not Available,(530) 802-6552,Data Not Available,9/18/2023 0:00,Corporation
CCL21-0006193,Cultivation -  Small Outdoor,Canceled,Data Not Available,"BDZ, Inc.",Santa Barbara,9/20/2022 0:00,9/20/2023 0:00,Annual,Adult-Use,Patricia Meek,Data Not Available,(530) 802-6552,Data Not Available,9/18/2023 0:00,Corporation
CCL21-0006195,Cultivation -  Medium Outdoor,Active,Data Not Available,"BDZ, Inc.",Santa Barbara,9/20/2022 0:00,9/18/2024 0:00,Annual,Adult-Use,Patricia Meek,Data Not Available,(530) 802-6552,Data Not Available,12/6/2023 0:00,Corporation
CCL21-0006195-HIST001,Cultivation -  Small Outdoor,Not in Operation,Data Not Available,"BDZ, Inc.",Santa Barbara,9/18/2023 0:00,9/20/2023 0:00,Annual,Adult-Use,Patricia Meek,Data Not Available,(530) 802-6552,Data Not Available,9/18/2023 0:00,Corporation
CCL21-0006197,Cultivation -  Small Outdoor,Canceled,Data Not Available,"BDZ, Inc.",Santa Barbara,9/20/2022 0:00,9/20/2023 0:00,Annual,Adult-Use,Patricia Meek,Data Not Available,(530) 802-6552,Data Not Available,9/18/2023 0:00,Corporation
CCL21-0006199,Cultivation -  Small Outdoor,Canceled,Data Not Available,"BDZ, Inc.",Santa Barbara,9/20/2022 0:00,9/20/2023 0:00,Annual,Adult-Use,Patricia Meek,Data Not Available,(530) 802-6552,Data Not Available,9/18/2023 0:00,Corporation
CCL21-0006201,Cultivation -  Small Outdoor,Canceled,Data Not Available,"BDZ, Inc.",Santa Barbara,9/20/2022 0:00,9/20/2023 0:00,Annual,Adult-Use,Patricia Meek,Data Not Available,(530) 802-6552,Data Not Available,9/18/2023 0:00,Corporation
CCL21-0006202,Cultivation -  Medium Outdoor,Active,Data Not Available,"BDZ, Inc.",Santa Barbara,9/20/2022 0:00,10/10/2024 0:00,Annual,Adult-Use,Patricia Meek,Data Not Available,(530) 802-6552,Data Not Available,10/6/2023 0:00,Corporation
CCL21-0006202-HIST001,Cultivation -  Small Outdoor,Not in Operation,Data Not Available,"BDZ, Inc.",Santa Barbara,9/20/2023 0:00,9/20/2023 0:00,Annual,Adult-Use,Patricia Meek,Data Not Available,(530) 802-6552,Data Not Available,9/20/2023 0:00,Corporation
CCL21-0006202-HIST002,Cultivation -  Medium Outdoor,Not in Operation,Data Not Available,"BDZ, Inc.",Santa Barbara,10/10/2023 0:00,9/20/2024 0:00,Annual,Adult-Use,Patricia Meek,Data Not Available,(530) 802-6552,Data Not Available,10/10/2023 0:00,Corporation
CCL21-0006206,Cultivation -  Small Outdoor,Canceled,Data Not Available,"BDZ, Inc.",Santa Barbara,9/20/2022 0:00,9/20/2023 0:00,Annual,Adult-Use,Patricia Meek,Data Not Available,(530) 802-6552,Data Not Available,10/10/2023 0:00,Corporation
CCL21-0006209,Cultivation -  Small Outdoor,Canceled,Data Not Available,"BDZ, Inc.",Santa Barbara,9/20/2022 0:00,9/20/2023 0:00,Annual,Adult-Use,Patricia Meek,Data Not Available,(530) 802-6552,Data Not Available,10/10/2023 0:00,Corporation
CCL21-0006210,Cultivation -  Small Outdoor,Canceled,Data Not Available,"BDZ, Inc.",Santa Barbara,9/20/2022 0:00,9/20/2023 0:00,Annual,Adult-Use,Patricia Meek,Data Not Available,(530) 802-6552,Data Not Available,10/10/2023 0:00,Corporation
CCL21-0006211,Cultivation -  Medium Outdoor,Active,Data Not Available,"BDZ, Inc.",Santa Barbara,9/20/2022 0:00,10/10/2024 0:00,Annual,Adult-Use,Patricia Meek,Data Not Available,(530) 802-6552,Data Not Available,10/6/2023 0:00,Corporation
CCL21-0006211-HIST001,Cultivation -  Small Outdoor,Not in Operation,Data Not Available,"BDZ, Inc.",Santa Barbara,9/20/2023 0:00,9/20/2023 0:00,Annual,Adult-Use,Patricia Meek,Data Not Available,(530) 802-6552,Data Not Available,9/20/2023 0:00,Corporation
CCL21-0006211-HIST002,Cultivation -  Medium Outdoor,Not in Operation,Data Not Available,"BDZ, Inc.",Santa Barbara,10/10/2023 0:00,9/20/2024 0:00,Annual,Adult-Use,Patricia Meek,Data Not Available,(530) 802-6552,Data Not Available,10/10/2023 0:00,Corporation
CCL21-0006212,Cultivation -  Small Outdoor,Canceled,Data Not Available,"BDZ, Inc.",Santa Barbara,9/20/2022 0:00,9/20/2023 0:00,Annual,Adult-Use,Patricia Meek,Data Not Available,(530) 802-6552,Data Not Available,10/10/2023 0:00,Corporation
CCL21-0006213,Cultivation -  Small Outdoor,Canceled,Data Not Available,"BDZ, Inc.",Santa Barbara,9/20/2022 0:00,9/20/2023 0:00,Annual,Adult-Use,Patricia Meek,Data Not Available,(530) 802-6552,Data Not Available,10/10/2023 0:00,Corporation
CCL21-0006214,Cultivation -  Small Outdoor,Canceled,Data Not Available,"BDZ, Inc.",Santa Barbara,9/20/2022 0:00,9/20/2023 0:00,Annual,Adult-Use,Patricia Meek,Data Not Available,(530) 802-6552,Data Not Available,10/10/2023 0:00,Corporation
CCL21-0006215,Cultivation -  Small Outdoor,Canceled,Data Not Available,"BDZ, Inc.",Santa Barbara,9/20/2022 0:00,9/20/2023 0:00,Annual,Adult-Use,Patricia Meek,Data Not Available,(530) 802-6552,Data Not Available,10/10/2023 0:00,Corporation
CCL21-0006216,Cultivation -  Medium Outdoor,Active,Data Not Available,"BDZ, Inc.",Santa Barbara,9/20/2022 0:00,10/10/2024 0:00,Annual,Adult-Use,Patricia Meek,Data Not Available,(530) 802-6552,Data Not Available,10/6/2023 0:00,Corporation
CCL21-0006216-HIST001,Cultivation -  Small Outdoor,Not in Operation,Data Not Available,"BDZ, Inc.",Santa Barbara,9/20/2023 0:00,9/20/2023 0:00,Annual,Adult-Use,Patricia Meek,Data Not Available,(530) 802-6552,Data Not Available,9/20/2023 0:00,Corporation
CCL21-0006216-HIST002,Cultivation -  Medium Outdoor,Not in Operation,Data Not Available,"BDZ, Inc.",Santa Barbara,10/10/2023 0:00,9/20/2024 0:00,Annual,Adult-Use,Patricia Meek,Data Not Available,(530) 802-6552,Data Not Available,10/10/2023 0:00,Corporation
CCL21-0006217,Cultivation -  Small Outdoor,Canceled,Data Not Available,"BDZ, Inc.",Santa Barbara,9/20/2022 0:00,9/20/2023 0:00,Annual,Adult-Use,Patricia Meek,Data Not Available,(530) 802-6552,Data Not Available,10/10/2023 0:00,Corporation
CCL21-0006218,Cultivation -  Small Outdoor,Canceled,Data Not Available,"BDZ, Inc.",Santa Barbara,9/20/2022 0:00,9/20/2023 0:00,Annual,Adult-Use,Patricia Meek,Data Not Available,(530) 802-6552,Data Not Available,10/10/2023 0:00,Corporation
CCL21-0006219,Cultivation -  Small Outdoor,Canceled,Data Not Available,"BDZ, Inc.",Santa Barbara,9/20/2022 0:00,9/20/2023 0:00,Annual,Adult-Use,Patricia Meek,Data Not Available,(530) 802-6552,Data Not Available,10/10/2023 0:00,Corporation
CCL21-0006220,Cultivation -  Medium Outdoor,Active,Data Not Available,"BDZ, Inc.",Santa Barbara,9/20/2022 0:00,10/10/2024 0:00,Annual,Adult-Use,Patricia Meek,Data Not Available,(530) 802-6552,Data Not Available,10/6/2023 0:00,Corporation
CCL21-0006220-HIST001,Cultivation -  Small Outdoor,Not in Operation,Data Not Available,"BDZ, Inc.",Santa Barbara,9/20/2023 0:00,9/20/2023 0:00,Annual,Adult-Use,Patricia Meek,Data Not Available,(530) 802-6552,Data Not Available,9/20/2023 0:00,Corporation
